ツイート本文,ツイート本文_x,時間,media_exist,reply_flg,URLクリック数,いいね,リツイート,インプレッション,エンゲージメント,エンゲージメント率,ハッシュタグクリック,フォローしている,メディアのエンゲージメント数,メディアの再生数,ユーザープロフィールクリック,詳細クリック,返信,文字数,YMD,YEAR,MONTH,DAY,TIME,WEEKDAY,WEEK
ただ存在するだけで人を癒すトイプードルという生き物はなんて尊いのだろうと、哲学的なことを考えてしまうくらい可愛い　#犬好きさんと繋がりたい https://t.co/6GElCxvBX0,ただ存在するだけで人を癒すトイプードルという生き物はなんて尊いのだろうと、哲学的なことを考えてしまうくらい可愛い　犬好きさんと繋がりたい ,2020-05-10 19:18:00+00:00,True,False,7.0,776.0,14.0,13871.0,1398.0,0.1007858121260183,5.0,0,305,3392,143.0,145.0,3.0,69,20200510,2020,5,10,19,6,19
@miraclev5 お褒めのお言葉ありがとうございます💞🥺, お褒めのお言葉ありがとうございます💞🥺,2020-05-07 22:38:00+00:00,False,True,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20,20200507,2020,5,7,22,3,19
@miraclev5 おはようございます🐶, おはようございます🐶,2020-05-07 22:37:00+00:00,False,True,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,20200507,2020,5,7,22,3,19
@chiwafuwamomo 今年も暑くなりますね😥, 今年も暑くなりますね😥,2020-05-07 22:37:00+00:00,False,True,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12,20200507,2020,5,7,22,3,19
@chiwafuwamomo 剛毛なので刺さったまんまなんです🤣🤣, 剛毛なので刺さったまんまなんです🤣🤣,2020-05-07 22:36:00+00:00,False,True,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,19,20200507,2020,5,7,22,3,19
@chiwafuwamomo 日陰に行くとすぐにパタンと倒れます😂, 日陰に行くとすぐにパタンと倒れます😂,2020-05-07 22:36:00+00:00,False,True,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,19,20200507,2020,5,7,22,3,19
@Laugh_o_o_ 真っ白に耳だけゴールドなの可愛いですよ🥺💞, 真っ白に耳だけゴールドなの可愛いですよ🥺💞,2020-05-07 22:35:00+00:00,False,True,0.0,1.0,0.0,71.0,2.0,0.028169014084507,0.0,0,0,0,1.0,0.0,0.0,22,20200507,2020,5,7,22,3,19
@ria07303 そうです❁⃘*.ﾟ, そうです❁⃘ﾟ,2020-05-07 22:35:00+00:00,False,True,0.0,1.0,0.0,18.0,3.0,0.1666666666666666,0.0,0,0,0,1.0,0.0,1.0,8,20200507,2020,5,7,22,3,19
@chiwafuwamomo 最近暑いですもんね😂, 最近暑いですもんね😂,2020-05-07 08:29:00+00:00,False,True,0.0,1.0,0.0,83.0,3.0,0.036144578313253,0.0,0,0,0,1.0,0.0,1.0,11,20200507,2020,5,7,8,3,19
@chiwafuwamomo ありがとうございます💞🥺, ありがとうございます💞🥺,2020-05-07 08:29:00+00:00,False,True,0.0,1.0,0.0,46.0,1.0,0.0217391304347826,0.0,0,0,0,0.0,0.0,0.0,13,20200507,2020,5,7,8,3,19
@chiwafuwamomo なでなでしすぎるのも好きじゃないのかも知れません🤣, なでなでしすぎるのも好きじゃないのかも知れません🤣,2020-05-07 08:29:00+00:00,False,True,0.0,1.0,0.0,71.0,1.0,0.0140845070422535,0.0,0,0,0,0.0,0.0,0.0,26,20200507,2020,5,7,8,3,19
@lala65884361 お誉めのお言葉ありがとうございます💞🥺, お誉めのお言葉ありがとうございます💞🥺,2020-05-07 08:29:00+00:00,False,True,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20,20200507,2020,5,7,8,3,19
@MtwnhhLX2cUmmX7 おはようございます🥰, おはようございます🥰,2020-05-07 08:28:00+00:00,False,True,0.0,1.0,0.0,72.0,1.0,0.0138888888888888,0.0,0,0,0,0.0,0.0,0.0,11,20200507,2020,5,7,8,3,19
@Aki_Tobyo こちらこそよろしくお願い致します💞, こちらこそよろしくお願い致します💞,2020-05-07 08:28:00+00:00,False,True,0.0,1.0,0.0,19.0,1.0,0.0526315789473684,0.0,0,0,0,0.0,0.0,0.0,18,20200507,2020,5,7,8,3,19
@Lu9bJmkWJx7YR1X ありがとうございます🥺💞, ありがとうございます🥺💞,2020-05-07 08:28:00+00:00,False,True,0.0,1.0,0.0,75.0,1.0,0.0133333333333333,0.0,0,0,0,0.0,0.0,0.0,13,20200507,2020,5,7,8,3,19
@e0IKLchvjqYp8Bd ありがとうございます🥰, ありがとうございます🥰,2020-05-07 08:28:00+00:00,False,True,0.0,1.0,0.0,68.0,1.0,0.0147058823529411,0.0,0,0,0,0.0,0.0,0.0,12,20200507,2020,5,7,8,3,19
@Lu9bJmkWJx7YR1X 剛毛でちょっとでは飛んでいかないです🤣🤣, 剛毛でちょっとでは飛んでいかないです🤣🤣,2020-05-07 08:27:00+00:00,False,True,0.0,1.0,0.0,81.0,1.0,0.0123456790123456,0.0,0,0,0,0.0,0.0,0.0,21,20200507,2020,5,7,8,3,19
@ria07303 剛毛なんです🤣🤣, 剛毛なんです🤣🤣,2020-05-07 08:27:00+00:00,False,True,0.0,2.0,0.0,32.0,5.0,0.15625,0.0,0,0,0,1.0,1.0,1.0,9,20200507,2020,5,7,8,3,19
@lala65884361 お褒めのお言葉ありがとうございます🥺💞, お褒めのお言葉ありがとうございます🥺💞,2020-05-07 08:27:00+00:00,False,True,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20,20200507,2020,5,7,8,3,19
"一休み、一休み🐶
#トイプードル #犬好きさんと繋がりたい https://t.co/CGFnOuFqVE",一休み、一休み🐶 トイプードル 犬好きさんと繋がりたい ,2020-05-07 00:38:00+00:00,True,False,1.0,341.0,4.0,5408.0,562.0,0.1039201183431952,7.0,0,107,1418,78.0,21.0,3.0,28,20200507,2020,5,7,0,3,19
"頭に花乗っけられちゃった🐶
#トイプードル #犬好きさんと繋がりたい https://t.co/aYRWBAJZ6q",頭に花乗っけられちゃった🐶 トイプードル 犬好きさんと繋がりたい ,2020-05-07 00:35:00+00:00,True,False,0.0,627.0,14.0,10804.0,1047.0,0.0969085523880044,8.0,0,197,2806,107.0,87.0,7.0,33,20200507,2020,5,7,0,3,19
"撫でるのを急にやめたら2回までは怒るけど、3回目は大人なみるく🐶
#トイプードル #犬好きさんと繋がりたい https://t.co/U3YE9vi5qo",撫でるのを急にやめたら回までは怒るけど、回目は大人なみるく🐶 トイプードル 犬好きさんと繋がりたい ,2020-05-06 01:15:00+00:00,True,False,1.0,329.0,11.0,4148.0,609.0,0.1468177434908389,2.0,0,163,1070,65.0,35.0,3.0,50,20200506,2020,5,6,1,2,19
"暑くなってきましたね🐶
#夏が近い #犬好きさんと繋がりたい https://t.co/i8bU9Q8zEX",暑くなってきましたね🐶 夏が近い 犬好きさんと繋がりたい ,2020-05-06 01:07:00+00:00,True,False,4.0,721.0,20.0,11514.0,1277.0,0.1109084592669793,6.0,0,222,2597,152.0,149.0,3.0,29,20200506,2020,5,6,1,2,19
tiktokはじめました！　#TikTok https://t.co/KPf0FtlNJk,はじめました　 ,2020-05-02 13:42:00+00:00,True,False,6.0,15.0,0.0,745.0,37.0,0.0496644295302013,3.0,0,0,0,7.0,6.0,0.0,8,20200502,2020,5,2,13,5,18
"@momodon0721 こちらこそありがとうございます💞
みるく共々仲良くしていただけたら嬉しいです🥰
よろしくお願い致します☺️", こちらこそありがとうございます💞 みるく共々仲良くしていただけたら嬉しいです🥰 よろしくお願い致します☺️,2020-05-01 14:30:00+00:00,False,True,0.0,1.0,0.0,42.0,1.0,0.0238095238095238,0.0,0,0,0,0.0,0.0,0.0,54,20200501,2020,5,1,14,4,18
@ks361225 こちらこそよろしくお願い致します🥰, こちらこそよろしくお願い致します🥰,2020-04-30 21:14:00+00:00,False,True,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18,20200430,2020,4,30,21,3,18
"ちょっと手伝ってあげると降りられるんですけどね😅
#犬好きさんと繋がりたい https://t.co/AmmvCgzbha",ちょっと手伝ってあげると降りられるんですけどね😅 犬好きさんと繋がりたい ,2020-04-30 10:43:00+00:00,True,False,1.0,266.0,5.0,3608.0,502.0,0.1391352549889135,2.0,0,97,1154,89.0,40.0,2.0,37,20200430,2020,4,30,10,3,18
"シュール…笑🐶

#犬好きさんと繋がりたい https://t.co/qRLRfj83X1",シュール…笑🐶  犬好きさんと繋がりたい ,2020-04-29 00:15:00+00:00,True,False,1.0,152.0,1.0,1607.0,254.0,0.1580584940883634,3.0,0,73,462,15.0,9.0,0.0,21,20200429,2020,4,29,0,2,18
"ペット2を真剣に見るみるく🐶
#犬好きさんと繋がりたい https://t.co/hR2cA0rSp2",ペットを真剣に見るみるく🐶 犬好きさんと繋がりたい ,2020-04-27 15:58:00+00:00,True,False,0.0,128.0,2.0,2530.0,287.0,0.1134387351778656,0.0,0,94,697,43.0,19.0,1.0,26,20200427,2020,4,27,15,0,18
@hitomin_rabi 可愛いです💞🤣, 可愛いです💞🤣,2020-04-27 02:35:00+00:00,False,True,0.0,1.0,0.0,75.0,1.0,0.0133333333333333,0.0,0,0,0,0.0,0.0,0.0,8,20200427,2020,4,27,2,0,18
@chiwafuwamomo 恋人なんです😌💞, 恋人なんです😌💞,2020-04-27 02:35:00+00:00,False,True,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,20200427,2020,4,27,2,0,18
"毛布が恋人💓
#犬好きさんと繋がりたい https://t.co/sAMLKFEcDi",毛布が恋人💓 犬好きさんと繋がりたい ,2020-04-25 14:27:00+00:00,True,False,0.0,300.0,3.0,4940.0,488.0,0.0987854251012145,3.0,0,84,1021,64.0,33.0,1.0,19,20200425,2020,4,25,14,5,17
"なんの音だろう？🐶

#犬好きさんと繋がりたい https://t.co/mkUrjOUR0D",なんの音だろう🐶  犬好きさんと繋がりたい ,2020-04-25 03:51:00+00:00,True,False,0.0,203.0,1.0,2497.0,349.0,0.1397677212655186,0.0,0,75,542,47.0,22.0,1.0,22,20200425,2020,4,25,3,5,17
"夕陽に照らされ神々しいみるく様🌇
#犬好きさんと繋がりたい https://t.co/dEr8PKDc2f",夕陽に照らされ神々しいみるく様🌇 犬好きさんと繋がりたい ,2020-04-24 09:32:00+00:00,True,False,0.0,234.0,4.0,4006.0,425.0,0.1060908637044433,3.0,0,116,920,46.0,22.0,0.0,29,20200424,2020,4,24,9,4,17
@perochi0303 爆発しちゃってます🤣🤣, 爆発しちゃってます🤣🤣,2020-04-23 07:46:00+00:00,False,True,0.0,1.0,0.0,126.0,1.0,0.0079365079365079,0.0,0,0,0,0.0,0.0,0.0,12,20200423,2020,4,23,7,3,17
@chiwafuwamomo 相当嬉しそうです☺️💞, 相当嬉しそうです☺️💞,2020-04-23 07:46:00+00:00,False,True,0.0,1.0,0.0,100.0,1.0,0.01,0.0,0,0,0,0.0,0.0,0.0,12,20200423,2020,4,23,7,3,17
"@e47oxBRXwvRLxT1 こちらこそありがとうございます🥰
仲良くしていただけたら嬉しいです💞", こちらこそありがとうございます🥰 仲良くしていただけたら嬉しいです💞,2020-04-23 07:45:00+00:00,False,True,0.0,0.0,0.0,128.0,1.0,0.0078125,0.0,0,0,0,1.0,0.0,0.0,35,20200423,2020,4,23,7,3,17
"お仕事から帰ってきた飼い主をお出迎えしました🐶
#犬好きさんと繋がりたい https://t.co/wLJm9o7T01",お仕事から帰ってきた飼い主をお出迎えしました🐶 犬好きさんと繋がりたい ,2020-04-22 04:23:00+00:00,True,False,10.0,997.0,61.0,21360.0,2068.0,0.096816479400749,15.0,0,622,5914,183.0,177.0,3.0,36,20200422,2020,4,22,4,2,17
@chiwafuwamomo 癒されています🥰, 癒されています🥰,2020-04-21 16:42:00+00:00,False,True,0.0,1.0,0.0,37.0,1.0,0.027027027027027,0.0,0,0,0,0.0,0.0,0.0,9,20200421,2020,4,21,16,1,17
@chiwafuwamomo こちらこそよろしくお願い致します🥰, こちらこそよろしくお願い致します🥰,2020-04-21 16:42:00+00:00,False,True,0.0,1.0,0.0,21.0,2.0,0.0952380952380952,0.0,0,0,0,1.0,0.0,0.0,18,20200421,2020,4,21,16,1,17
"一緒にお風呂に入ったあとの気持ちよさそうなみるく🐶

#犬好きさんと繋がりたい https://t.co/zBKmwUepTE",一緒にお風呂に入ったあとの気持ちよさそうなみるく🐶  犬好きさんと繋がりたい ,2020-04-20 11:50:00+00:00,True,False,0.0,349.0,10.0,5806.0,659.0,0.1135032724767481,1.0,0,121,1317,102.0,75.0,1.0,39,20200420,2020,4,20,11,0,17
"🐶今日もいつもの寝床でおやすみなさい💤
#犬好きさんと繋がりたい https://t.co/f0YYWbvcQU",🐶今日もいつもの寝床でおやすみなさい💤 犬好きさんと繋がりたい ,2020-04-19 13:35:00+00:00,True,False,0.0,144.0,2.0,1775.0,241.0,0.1357746478873239,1.0,0,50,50,38.0,6.0,0.0,32,20200419,2020,4,19,13,6,16
"@dachchux2 こちらこそありがとうございます❤
気持ちいいです🥰
よかったら仲良くしていただけたら嬉しいです💓", こちらこそありがとうございます❤ 気持ちいいです🥰 よかったら仲良くしていただけたら嬉しいです💓,2020-04-17 17:08:00+00:00,False,True,0.0,1.0,0.0,94.0,2.0,0.0212765957446808,0.0,0,0,0,0.0,0.0,1.0,49,20200417,2020,4,17,17,4,16
"私の腕の中で寝てるみるくは凄く愛おしい🥰

#犬 #犬のいる暮らし #犬好きな人と繋がりたい #いぬすたぐらむ #いぬがどんどんすきになる #トイプードル  #可愛い #癒しわんこ 
#dog #dogstagram #dogsofinstagram #instadog #わんこ #cute #instagood #happy #いぬ #愛犬 #dogs #ふわもこ部 #イヌ https://t.co/wSCLUAa681",私の腕の中で寝てるみるくは凄く愛おしい🥰  犬 犬のいる暮らし 犬好きな人と繋がりたい いぬすたぐらむ いぬがどんどんすきになる トイプードル  可愛い 癒しわんこ      わんこ    いぬ 愛犬  ふわもこ部 イヌ ,2020-04-16 11:31:00+00:00,True,False,0.0,117.0,3.0,1974.0,220.0,0.1114488348530901,5.0,0,41,388,24.0,27.0,3.0,111,20200416,2020,4,16,11,3,16
"🐶生まれて初めて靴下履きました😆

#犬好きさんと繋がりたい https://t.co/Wh8VsVbpHx",🐶生まれて初めて靴下履きました😆  犬好きさんと繋がりたい ,2020-04-16 06:52:00+00:00,True,False,1.0,309.0,9.0,4047.0,518.0,0.1279960464541635,0.0,0,96,1019,71.0,31.0,1.0,30,20200416,2020,4,16,6,3,16
@COCO39218256 毛の種類が一緒です😂, 毛の種類が一緒です😂,2020-04-16 06:50:00+00:00,False,True,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,20200416,2020,4,16,6,3,16
@HappyMan_TV ダッフィーが3匹いるみたいです🤣, ダッフィーが匹いるみたいです🤣,2020-04-16 06:50:00+00:00,False,True,0.0,1.0,0.0,52.0,1.0,0.0192307692307692,0.0,0,0,0,0.0,0.0,0.0,16,20200416,2020,4,16,6,3,16
@aikenbu お鼻見です🌸🥰, お鼻見です🌸🥰,2020-04-16 06:49:00+00:00,False,True,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,20200416,2020,4,16,6,3,16
@75Bnn ありがとうございます🥰, ありがとうございます🥰,2020-04-16 06:48:00+00:00,False,True,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12,20200416,2020,4,16,6,3,16
"@romeo1022maiki こちらこそありがとうございます❤
仲良くしていただけたら嬉しいです💞よろしくお願いします🥰", こちらこそありがとうございます❤ 仲良くしていただけたら嬉しいです💞よろしくお願いします🥰,2020-04-16 06:48:00+00:00,False,True,0.0,1.0,0.0,58.0,3.0,0.0517241379310344,0.0,0,0,0,1.0,0.0,1.0,46,20200416,2020,4,16,6,3,16
"@romane1124 こちらこそありがとうございます❤
よろしくお願いします🥰", こちらこそありがとうございます❤ よろしくお願いします🥰,2020-04-16 06:47:00+00:00,False,True,0.0,1.0,0.0,28.0,1.0,0.0357142857142857,0.0,0,0,0,0.0,0.0,0.0,29,20200416,2020,4,16,6,3,16
@zuu23s ありがとうございます❤, ありがとうございます❤,2020-04-16 06:47:00+00:00,False,True,0.0,2.0,0.0,43.0,2.0,0.0465116279069767,0.0,0,0,0,0.0,0.0,0.0,12,20200416,2020,4,16,6,3,16
"🐶ダッフィまくらに埋もれて寝るの幸せ〜💕

#犬好きさんと繋がりたい #ダッフィ #コロナショックで外出自粛なので寝てばかり https://t.co/LHUNM7wkyj",🐶ダッフィまくらに埋もれて寝るの幸せ〜💕  犬好きさんと繋がりたい ダッフィ コロナショックで外出自粛なので寝てばかり ,2020-04-13 09:01:00+00:00,True,False,0.0,321.0,11.0,6701.0,554.0,0.0826742277272049,0.0,0,105,1351,66.0,48.0,3.0,60,20200413,2020,4,13,9,0,16
"🐶「皆さんお花見は難しいでしょうから、ぜひお鼻見していってください」

#お鼻見 #お花見 #犬好きさんと繋がりたい #コロナショック #外出自粛 https://t.co/6AYnJR4ndR",🐶「皆さんお花見は難しいでしょうから、ぜひお鼻見していってください」  お鼻見 お花見 犬好きさんと繋がりたい コロナショック 外出自粛 ,2020-04-11 02:18:00+00:00,True,False,0.0,240.0,5.0,6852.0,420.0,0.0612959719789842,4.0,0,92,1291,45.0,30.0,4.0,69,20200411,2020,4,11,2,5,15
"さっきまで寝ていたので、口が右上がりのみるく🐶

#顔が歪んでる #犬 #犬好きさんと繋がりたい #トイプードル #小型犬 https://t.co/bjKGdRkBkE",さっきまで寝ていたので、口が右上がりのみるく🐶  顔が歪んでる 犬 犬好きさんと繋がりたい トイプードル 小型犬 ,2020-04-08 14:07:00+00:00,True,False,0.0,347.0,8.0,5715.0,596.0,0.1042869641294838,8.0,0,110,1333,75.0,47.0,1.0,57,20200408,2020,4,8,14,2,15
"靴下を履いたイッヌ。

#犬 #犬のいる暮らし #犬好きな人と繋がりたい #いぬすたぐらむ #いぬがどんどんすきになる #トイプードル  #可愛い #癒しわんこ 
#dog #dogstagram #dogsofinstagram #instadog #わんこ #cute #instagood #happy #いぬ #愛犬 #dogs #ふわもこ部 #イヌ https://t.co/elmKWlCPq0",靴下を履いたイッヌ。  犬 犬のいる暮らし 犬好きな人と繋がりたい いぬすたぐらむ いぬがどんどんすきになる トイプードル  可愛い 癒しわんこ      わんこ    いぬ 愛犬  ふわもこ部 イヌ ,2020-04-06 09:15:00+00:00,True,False,0.0,165.0,1.0,1882.0,272.0,0.1445270988310308,1.0,0,68,68,28.0,9.0,0.0,101,20200406,2020,4,6,9,0,15
"@hattorikenzo228 そうですよね😥
夜中に少しだけ散歩に行こうかなと思っています🥰", そうですよね😥 夜中に少しだけ散歩に行こうかなと思っています🥰,2020-04-05 11:36:00+00:00,False,True,0.0,2.0,0.0,192.0,6.0,0.03125,0.0,0,0,0,3.0,0.0,1.0,32,20200405,2020,4,5,11,6,14
@wc1TswntPY1KYIt ありがとうございます🥺, ありがとうございます🥺,2020-04-05 11:35:00+00:00,False,True,0.0,1.0,0.0,44.0,1.0,0.0227272727272727,0.0,0,0,0,0.0,0.0,0.0,12,20200405,2020,4,5,11,6,14
@dark_angel_eee はい🥰ありがとうございます🥺, はい🥰ありがとうございます🥺,2020-04-05 11:35:00+00:00,False,True,0.0,1.0,0.0,37.0,1.0,0.027027027027027,0.0,0,0,0,0.0,0.0,0.0,15,20200405,2020,4,5,11,6,14
"コロナで自宅待機のみるく🐶
散歩に行きたくてリードを持ってきてアピールしてきます笑

#犬 #犬好きさんと繋がりたい #コロナ #自宅待機 #散歩アピール https://t.co/w3aMde0WkM",コロナで自宅待機のみるく🐶 散歩に行きたくてリードを持ってきてアピールしてきます笑  犬 犬好きさんと繋がりたい コロナ 自宅待機 散歩アピール ,2020-04-05 05:53:00+00:00,True,False,8.0,257.0,7.0,19389.0,707.0,0.0364639744184847,22.0,0,305,4399,66.0,40.0,2.0,73,20200405,2020,4,5,5,6,14
